,Lat_Lon,Crime_Rating
7154,"(40.775546830000046, -73.94620072799995)",3.3416844823666474
7155,"(40.76914830000004, -73.95811593899998)",3.3416844823666474
7156,"(40.80086494600005, -73.96168984199994)",3.3416844823666474
7157,"(40.768702791, -73.992578934)",3.3416844823666474
7158,"(40.80023233000002, -73.93939766099999)",3.3416844823666474
7159,"(40.80008487100008, -73.96890320599994)",3.3416844823666474
7160,"(40.796923525, -73.971136716)",3.3416844823666474
7161,"(40.76977938700002, -73.95066763499993)",3.3416844823666474
7162,"(40.794275527000025, -73.97393321199996)",3.3416844823666474
7163,"(40.732266171, -74.008711641)",3.3416844823666474
7164,"(40.79255617100006, -73.94103703099995)",3.3416844823666474
7165,"(40.765463555, -73.962291414)",3.3416844823666474
7166,"(40.791989012000045, -73.93771862399994)",3.3416844823666474
7167,"(40.75931039900007, -73.99470607199999)",3.3416844823666474
7168,"(40.717937832, -74.015419574)",3.3416844823666474
7169,"(40.80322200200004, -73.95252472599998)",3.3416844823666474
7170,"(40.771445714, -73.966735944)",3.3416844823666474
7171,"(40.75347977800004, -73.97101116499994)",3.3416844823666474
7172,"(40.715933602, -73.980879071)",3.3416844823666474
7173,"(40.82502775700004, -73.94404337299993)",3.3416844823666474
7174,"(40.747749268, -73.973175472)",3.3416844823666474
7175,"(40.77855547000007, -73.98356551099994)",3.3416844823666474
7176,"(40.744922528, -74.002480752)",3.3416844823666474
7177,"(40.782353785, -73.952460165)",3.3416844823666474
7178,"(40.78807542000004, -73.93845897399994)",3.3416844823666474
7179,"(40.72377650100003, -73.98962558799997)",3.3416844823666474
7180,"(40.783585352, -73.950512966)",3.3416844823666474
7181,"(40.78553669400002, -73.95013235299997)",3.3416844823666474
7182,"(40.78709523300005, -73.97359657199996)",3.3416844823666474
7183,"(40.737702531, -73.982514688)",3.3416844823666474
7184,"(40.76443435900006, -73.988265529)",3.3416844823666474
7185,"(40.772061815, -73.96199885)",3.3416844823666474
7186,"(40.782957004, -73.950972024)",3.3416844823666474
7187,"(40.775796911000036, -73.98288740699996)",3.3472124405757993
7188,"(40.724699929, -73.978416043)",3.3472124405757993
7189,"(40.795235339, -73.947347757)",3.3472124405757993
7190,"(40.711334838, -74.005473365)",3.3472124405757993
7191,"(40.76597148800005, -73.98900170299999)",3.3472124405757993
7192,"(40.782744689, -73.955337801)",3.358200156923047
7193,"(40.79661043400005, -73.97038200999998)",3.358200156923047
7194,"(40.721007474, -74.002736)",3.358200156923047
7195,"(40.749800041, -73.975159678)",3.358200156923047
7196,"(40.77993288000005, -73.98067654499994)",3.358200156923047
7197,"(40.74899401900007, -73.97995647899995)",3.358200156923047
7198,"(40.784051623, -73.956488835)",3.358200156923047
7199,"(40.81943904, -73.955573306)",3.358200156923047
7200,"(40.721430195, -73.999034607)",3.358200156923047
7201,"(40.75572676, -73.979254216)",3.358200156923047
7202,"(40.746732438, -73.980491289)",3.358200156923047
7203,"(40.723441941, -74.006177866)",3.358200156923047
7204,"(40.74836441200006, -74.00368630999998)",3.3636602872338335
7205,"(40.71975837400004, -73.99216230199994)",3.3636602872338335
7206,"(40.757457818, -74.000012278)",3.3636602872338335
7207,"(40.722986366, -74.005059438)",3.3636602872338335
7208,"(40.755364108, -73.977417119)",3.3636602872338335
7209,"(40.76078065600007, -73.98446511299994)",3.3636602872338335
7210,"(40.73817926800007, -73.97760336899995)",3.3636602872338335
7211,"(40.73883895400007, -73.98314949599995)",3.3636602872338335
7212,"(40.769132229, -73.952090531)",3.3636602872338335
7213,"(40.74445827900007, -73.97302883299993)",3.3636602872338335
7214,"(40.75468583, -73.97580755)",3.3636602872338335
7215,"(40.75808599, -73.973192967)",3.3636602872338335
7216,"(40.767386613, -73.980286684)",3.3636602872338335
7217,"(40.768813934, -73.952321811)",3.3636602872338335
7218,"(40.760783266, -73.9834977)",3.3636602872338335
7219,"(40.721530684, -73.984293879)",3.3690981766263275
7220,"(40.732513425, -73.995108712)",3.3690981766263275
7221,"(40.71406010100003, -73.99020064699994)",3.3690981766263275
7222,"(40.751449824000076, -73.97605054499998)",3.3690981766263275
7223,"(40.719135371, -74.006938647)",3.3690981766263275
7224,"(40.783168094, -73.944367426)",3.3690981766263275
7225,"(40.704958302, -74.011550166)",3.3690981766263275
7226,"(40.717686202, -74.005780518)",3.3690981766263275
7227,"(40.82176305, -73.947240056)",3.3690981766263275
7228,"(40.71523999100003, -74.01334115899994)",3.3690981766263275
7229,"(40.728818659, -73.990072197)",3.3690981766263275
7230,"(40.730198287000064, -73.98196461999999)",3.3690981766263275
7231,"(40.767029763, -73.967925867)",3.3690981766263275
7232,"(40.80279612, -73.958470419)",3.3690981766263275
7233,"(40.777514975, -73.981962639)",3.3690981766263275
7234,"(40.76991456700006, -73.98056392399997)",3.3690981766263275
7235,"(40.71308515700008, -73.98506058699996)",3.3690981766263275
7236,"(40.80193203300007, -73.93565410599996)",3.3690981766263275
7237,"(40.709937533, -74.008982852)",3.3690981766263275
7238,"(40.715731786, -74.00818642)",3.3690981766263275
7239,"(40.769280607, -73.981022605)",3.3690981766263275
7240,"(40.754877681, -73.995814518)",3.3690981766263275
7241,"(40.721251782, -73.998616128)",3.3690981766263275
7242,"(40.78735360700006, -73.97526483699994)",3.3690981766263275
7243,"(40.744232418, -73.983335793)",3.374514005554972
7244,"(40.777222783, -73.975232494)",3.374514005554972
7245,"(40.825075277000046, -73.94028556999997)",3.374514005554972
7246,"(40.74831028500005, -73.97833982199995)",3.374514005554972
7247,"(40.73815365300004, -74.00890366199997)",3.374514005554972
7248,"(40.806990908000046, -73.95350095699997)",3.374514005554972
7249,"(40.716763793, -73.991488078)",3.374514005554972
7250,"(40.80471544900007, -73.93612821599999)",3.374514005554972
7251,"(40.709588905, -74.009527458)",3.374514005554972
7252,"(40.80383754700006, -73.94210343799993)",3.374514005554972
7253,"(40.721530390000055, -73.98226639799998)",3.374514005554972
7254,"(40.80250574900003, -73.94090902199997)",3.374514005554972
7255,"(40.80065443600006, -73.95631544699995)",3.374514005554972
7256,"(40.761876692000044, -73.99383951599998)",3.374514005554972
7257,"(40.799969826000044, -73.94697560199995)",3.374514005554972
7258,"(40.826401859000036, -73.93679392799999)",3.374514005554972
7259,"(40.798328832, -73.961731031)",3.374514005554972
7260,"(40.825962184, -73.93585128)",3.374514005554972
7261,"(40.81154320400003, -73.94457490799994)",3.374514005554972
7262,"(40.79415338600006, -73.96844369899996)",3.374514005554972
7263,"(40.812583588000045, -73.95092852499994)",3.374514005554972
7264,"(40.736084258, -74.006709474)",3.374514005554972
7265,"(40.733603195, -74.000445266)",3.374514005554972
7266,"(40.752569268, -74.006007322)",3.374514005554972
7267,"(40.717669485000044, -73.99047067299993)",3.374514005554972
7268,"(40.79097185400008, -73.96705121299993)",3.374514005554972
7269,"(40.794705554000075, -73.93636173799997)",3.374514005554972
7270,"(40.734234247, -73.992532255)",3.374514005554972
7271,"(40.77548907, -73.980204854)",3.379907952286874
7272,"(40.823918291000034, -73.93752976099995)",3.379907952286874
7273,"(40.80849727400005, -73.93539850799993)",3.379907952286874
7274,"(40.827546770000026, -73.93746131299997)",3.379907952286874
7275,"(40.807239306, -73.95703719)",3.379907952286874
7276,"(40.800517118000066, -73.93814768499993)",3.379907952286874
7277,"(40.791892334000075, -73.94751652699995)",3.379907952286874
7278,"(40.781753681, -73.954930436)",3.379907952286874
7279,"(40.78612331400007, -73.94261356399994)",3.379907952286874
7280,"(40.801641549000074, -73.95377920399994)",3.379907952286874
7281,"(40.82996829900002, -73.94415484999998)",3.379907952286874
7282,"(40.716654240000025, -73.99580970199997)",3.379907952286874
7283,"(40.719736715000074, -73.97500493599993)",3.379907952286874
7284,"(40.720148359, -74.002930772)",3.379907952286874
7285,"(40.746997458, -73.97427291)",3.379907952286874
7286,"(40.711289419000025, -73.98060626499995)",3.379907952286874
7287,"(40.729587422, -73.993261603)",3.379907952286874
7288,"(40.71619378700007, -73.97772618999993)",3.379907952286874
7289,"(40.734028633, -74.000005056)",3.379907952286874
7290,"(40.73669907300007, -73.99312015399995)",3.379907952286874
7291,"(40.71410123400005, -73.98976416899995)",3.379907952286874
7292,"(40.755676965, -73.977189616)",3.385280192937008
7293,"(40.829723935, -73.938590288)",3.385280192937008
7294,"(40.74983230300006, -73.97220377099995)",3.385280192937008
7295,"(40.79700470100005, -73.93468731899996)",3.390630901502722
7296,"(40.756390078, -73.964325093)",3.390630901502722
7297,"(40.81010325500005, -73.953079743)",3.390630901502722
7298,"(40.72099029900005, -73.98695279899994)",3.390630901502722
7299,"(40.76525067700004, -73.95786930199995)",3.390630901502722
7300,"(40.771594675, -73.982617712)",3.390630901502722
7301,"(40.751602708, -73.972383495)",3.390630901502722
7302,"(40.72414452800007, -73.99260553999993)",3.3959602498975543
7303,"(40.74108812800005, -74.00155678799997)",3.3959602498975543
7304,"(40.76115591300004, -73.97951603799999)",3.3959602498975543
7305,"(40.73604051600006, -73.99780753799998)",3.4012684079843725
7306,"(40.752437781, -73.97533194)",3.4012684079843725
7307,"(40.814082478, -73.934851192)",3.4012684079843725
7308,"(40.707763436, -74.011705749)",3.4012684079843725
7309,"(40.746143678, -74.008175722)",3.4012684079843725
7310,"(40.75833743800007, -73.96893713399999)",3.4012684079843725
7311,"(40.712158272, -74.005358006)",3.4012684079843725
7312,"(40.741483051000046, -74.00871645499996)",3.401268407984374
7313,"(40.762429812, -73.959917861)",3.401268407984374
7314,"(40.743234209000036, -74.0086409)",3.401268407984374
7315,"(40.781203533, -73.979748188)",3.401268407984374
7316,"(40.727536882, -74.009631047)",3.401268407984374
7317,"(40.753936284, -73.997604826)",3.401268407984374
7318,"(40.757067966, -73.99526212)",3.401268407984374
7319,"(40.762181135, -73.963199338)",3.401268407984374
7320,"(40.739391475, -74.009672455)",3.401268407984374
7321,"(40.70587724, -74.016181419)",3.401268407984374
7322,"(40.729353941, -74.00928133)",3.401268407984374
7323,"(40.74282002500007, -73.99658033399999)",3.401268407984374
7324,"(40.745443743, -73.973454286)",3.406555543607862
7325,"(40.709294761, -74.013974793)",3.406555543607862
7326,"(40.768286596, -73.967008283)",3.406555543607862
7327,"(40.774618519, -73.95103232)",3.406555543607862
7328,"(40.730443625, -74.009072212)",3.406555543607862
7329,"(40.750491502, -74.00585194)",3.406555543607862
7330,"(40.785179302, -73.973135116)",3.406555543607862
7331,"(40.75300739400007, -73.96988887099997)",3.406555543607862
7332,"(40.709564416, -74.006436281)",3.406555543607862
7333,"(40.731750439, -74.003299317)",3.406555543607862
7334,"(40.80056181400005, -73.95819730799997)",3.406555543607862
7335,"(40.72441100700007, -73.99985713699994)",3.406555543607862
7336,"(40.758316448000066, -73.96292714199996)",3.406555543607862
7337,"(40.720335773000045, -73.97847517799994)",3.4118218226263686
7338,"(40.715533248, -74.016667141)",3.4118218226263686
7339,"(40.784670653, -73.98296818)",3.4118218226263686
7340,"(40.80016976100006, -73.93537408299993)",3.4118218226263686
7341,"(40.70742642000005, -74.00106186199997)",3.4118218226263686
7342,"(40.722571778, -74.007440472)",3.4118218226263686
7343,"(40.812874406, -73.950639305)",3.4118218226263686
7344,"(40.73358123, -74.001379807)",3.4118218226263686
7345,"(40.80066741600007, -73.95439390399997)",3.4118218226263686
7346,"(40.792705794, -73.975075053)",3.4118218226263686
7347,"(40.784360547, -73.983296863)",3.4118218226263686
7348,"(40.760389781, -73.957991497)",3.4118218226263686
7349,"(40.793873362000056, -73.94607034999996)",3.4118218226263686
7350,"(40.767861796, -73.953019248)",3.4118218226263686
7351,"(40.79629854300003, -73.974607802)",3.4118218226263686
7352,"(40.80211448600004, -73.93803061599993)",3.4118218226263686
7353,"(40.772009066, -73.952940506)",3.4118218226263686
7354,"(40.775135338, -73.982291841)",3.4118218226263686
7355,"(40.730086384, -73.986593818)",3.4118218226263686
7356,"(40.738455739, -74.006467942)",3.4118218226263686
7357,"(40.799248689, -73.962871841)",3.4118218226263686
7358,"(40.738804196, -73.991586303)",3.4118218226263686
7359,"(40.812461056, -73.960642755)",3.4118218226263686
7360,"(40.811862362000056, -73.93550000499994)",3.4118218226263686
7361,"(40.79891412800004, -73.94335379499995)",3.4118218226263686
7362,"(40.79858457300003, -73.97315498899997)",3.417067408943122
7363,"(40.751857978, -73.988671981)",3.417067408943122
7364,"(40.78593015, -73.980826472)",3.417067408943122
7365,"(40.785217275000036, -73.97125373299998)",3.417067408943122
7366,"(40.716807074, -74.014784417)",3.417067408943122
7367,"(40.772789727, -73.963724204)",3.417067408943122
7368,"(40.82202656000004, -73.95367110599993)",3.417067408943122
7369,"(40.708860791, -74.016239854)",3.417067408943122
7370,"(40.769568699, -73.968105155)",3.417067408943122
7371,"(40.778773711000035, -73.97595044999997)",3.417067408943122
7372,"(40.784361315, -73.955278939)",3.417067408943122
7373,"(40.77682249300005, -73.97738095799998)",3.417067408943122
7374,"(40.74678493900007, -73.98268553699995)",3.417067408943122
7375,"(40.738142981, -74.002953215)",3.417067408943122
7376,"(40.72077382, -73.990628962)",3.417067408943122
7377,"(40.709469964, -74.017361769)",3.417067408943122
7378,"(40.793954865, -73.950310235)",3.417067408943122
7379,"(40.769289235, -73.953447855)",3.417067408943122
7380,"(40.79242568700005, -73.97441425999993)",3.417067408943122
7381,"(40.741689200000046, -74.00298585099996)",3.417067408943122
7382,"(40.781853324, -73.957111344)",3.417067408943122
7383,"(40.747396583, -73.979996659)",3.417067408943122
7384,"(40.722538602, -74.01050699)",3.417067408943122
7385,"(40.784895885000026, -73.95362471999994)",3.417067408943122
7386,"(40.78280157000006, -73.98352113199996)",3.417067408943122
7387,"(40.73756901300004, -74.00901183799994)",3.417067408943122
7388,"(40.820242163, -73.946562023)",3.417067408943122
7389,"(40.73362512, -74.002790643)",3.417067408943122
7390,"(40.714757681, -73.998832697)",3.417067408943122
7391,"(40.772360401, -73.94665821)",3.417067408943122
7392,"(40.73358982400004, -73.97652243)",3.417067408943122
7393,"(40.78720134600008, -73.96980479499997)",3.417067408943122
7394,"(40.79863064400007, -73.93659275299996)",3.417067408943122
7395,"(40.737743991, -73.984531827)",3.417067408943122
7396,"(40.821514847, -73.944725578)",3.417067408943122
7397,"(40.804802832000064, -73.95220573099994)",3.417067408943122
7398,"(40.772352219, -73.982592242)",3.417067408943122
7399,"(40.800084871, -73.968903206)",3.417067408943122
7400,"(40.764149789, -73.957202162)",3.417067408943122
7401,"(40.791808635000045, -73.97684137599998)",3.417067408943122
7402,"(40.777328435, -73.960414384)",3.417067408943122
7403,"(40.793989690000046, -73.97228284799998)",3.417067408943122
7404,"(40.77446148400003, -73.94967489299995)",3.417067408943122
7405,"(40.729883100000045, -73.98518671199997)",3.417067408943122
7406,"(40.758617622, -73.983209467)",3.417067408943122
7407,"(40.741850653, -73.988998466)",3.417067408943122
7408,"(40.762553366, -73.968938778)",3.417067408943122
7409,"(40.71184274700005, -73.99912852899996)",3.417067408943122
7410,"(40.76506183, -73.968092873)",3.417067408943122
7411,"(40.78047145500005, -73.95383361699999)",3.417067408943122
7412,"(40.71947512, -73.986332605)",3.417067408943122
7413,"(40.73059483, -73.974336972)",3.417067408943122
7414,"(40.766313176, -73.967178933)",3.417067408943122
7415,"(40.736358903000045, -73.99757658899993)",3.417067408943122
7416,"(40.765152466, -73.968309428)",3.417067408943122
7417,"(40.78245289200004, -73.94685594699997)",3.417067408943122
7418,"(40.780568769, -73.957061619)",3.417067408943122
7419,"(40.725039242000044, -74.00850504999994)",3.417067408943122
7420,"(40.780604921000084, -73.97832570699995)",3.417067408943122
7421,"(40.81793065000005, -73.95174469799997)",3.417067408943122
7422,"(40.743689944, -74.007081949)",3.417067408943122
7423,"(40.77733910400008, -73.98068090799995)",3.417067408943122
7424,"(40.74538309900004, -73.97234998399993)",3.417067408943122
7425,"(40.718122283, -74.010527938)",3.417067408943122
7426,"(40.796224491, -73.94969817)",3.417067408943122
7427,"(40.773824905000026, -73.95013751199998)",3.417067408943122
7428,"(40.767794199000036, -73.99138769399997)",3.417067408943122
7429,"(40.78073739100006, -73.98257921799996)",3.417067408943122
7430,"(40.72594435800004, -73.98506131299997)",3.417067408943122
7431,"(40.807408155000076, -73.94154765399996)",3.417067408943122
7432,"(40.786265215, -73.952905151)",3.417067408943122
7433,"(40.78916809200007, -73.93896354399999)",3.417067408943122
7434,"(40.798202841000034, -73.97224858799996)",3.417067408943122
7435,"(40.79674385700008, -73.94502785599997)",3.417067408943122
7436,"(40.78394668900006, -73.97217869799994)",3.417067408943122
7437,"(40.757033988000046, -73.96091734199997)",3.417067408943122
7438,"(40.727175932, -73.979688839)",3.417067408943122
7439,"(40.749733638000066, -73.98967568499995)",3.417067408943122
7440,"(40.71133483800003, -74.00547336499993)",3.417067408943122
7441,"(40.78846367600005, -73.96887613299998)",3.417067408943122
7442,"(40.77106278900004, -73.98714516799998)",3.422292464536839
7443,"(40.80186520800004, -73.95723931799995)",3.422292464536839
7444,"(40.79415025600008, -73.93986908699996)",3.422292464536839
7445,"(40.733312058, -73.993322567)",3.422292464536839
7446,"(40.825143625000074, -73.95139982299997)",3.422292464536839
7447,"(40.79641930500002, -73.94955716799996)",3.422292464536839
7448,"(40.800878047, -73.959858592)",3.422292464536839
7449,"(40.75552435400005, -73.98362533399995)",3.422292464536839
7450,"(40.71719705800007, -74.01289423499998)",3.422292464536839
7451,"(40.72606217400005, -73.98353515999997)",3.422292464536839
7452,"(40.76229871000004, -73.98610722999997)",3.422292464536839
7453,"(40.71280887, -73.997119337)",3.422292464536839
7454,"(40.71028914, -74.004113437)",3.422292464536839
7455,"(40.77144815, -73.965685339)",3.422292464536839
7456,"(40.77968795, -73.977138063)",3.422292464536839
7457,"(40.79962377900005, -73.94089713299998)",3.422292464536839
7458,"(40.73609173, -73.985149248)",3.422292464536839
7459,"(40.736677290000046, -73.99734202899998)",3.422292464536839
7460,"(40.751892401, -73.967583056)",3.422292464536839
7461,"(40.811733093, -73.951803379)",3.422292464536839
7462,"(40.761927686, -73.969393905)",3.422292464536839
7463,"(40.73360284700004, -73.99103128499998)",3.427497149491741
7464,"(40.742997406, -73.984234687)",3.427497149491741
7465,"(40.764468014, -73.975406903)",3.427497149491741
7466,"(40.809686197, -73.953426827)",3.427497149491741
7467,"(40.72473128600007, -73.98594549299997)",3.427497149491741
7468,"(40.76865516400005, -73.96982764399996)",3.427497149491741
7469,"(40.74343215500005, -73.99984987899995)",3.427497149491741
7470,"(40.72394926000004, -73.98796960599998)",3.427497149491741
7471,"(40.74357737100007, -73.99232189699995)",3.427497149491741
7472,"(40.766311615, -73.986893382)",3.427497149491741
7473,"(40.733548281000026, -74.00211589399999)",3.427497149491741
7474,"(40.78832275700007, -73.97650313099997)",3.427497149491741
7475,"(40.761233678, -73.985537109)",3.427497149491741
7476,"(40.81405056600005, -73.93669005299995)",3.427497149491741
7477,"(40.75473732000006, -73.98975792599998)",3.427497149491741
7478,"(40.774331541, -73.961477646)",3.427497149491741
7479,"(40.778504447, -73.956315535)",3.427497149491741
7480,"(40.75992387, -73.968824493)",3.427497149491741
7481,"(40.71505661400005, -73.99238289799997)",3.427497149491741
7482,"(40.735504408, -73.985578776)",3.427497149491741
7483,"(40.76534298400002, -73.98945666599997)",3.427497149491741
7484,"(40.756908438, -73.990035526)",3.427497149491741
7485,"(40.762502468, -73.993384619)",3.4326816220269816
7486,"(40.717282763, -74.004903887)",3.4326816220269816
7487,"(40.79318869300005, -73.94349951599996)",3.4326816220269816
7488,"(40.730572595, -73.990508517)",3.4326816220269816
7489,"(40.79094801600007, -73.94723197299999)",3.4326816220269816
7490,"(40.803886162, -73.946134479)",3.4326816220269816
7491,"(40.778494234, -73.945255954)",3.4326816220269825
7492,"(40.757817083, -73.973525156)",3.4326816220269825
7493,"(40.82001116400005, -73.95886794099994)",3.4326816220269825
7494,"(40.779372352, -73.97736926)",3.4326816220269825
7495,"(40.71082322400008, -73.98325396799999)",3.4326816220269825
7496,"(40.821144233, -73.950604267)",3.4326816220269825
7497,"(40.724270658, -73.973231822)",3.4326816220269825
7498,"(40.732230764000064, -74.00355552199994)",3.4326816220269825
7499,"(40.793817012000034, -73.94304392899994)",3.4326816220269825
7500,"(40.766617198, -73.964991087)",3.4326816220269825
7501,"(40.785305617, -73.955570803)",3.437846038525506
7502,"(40.723280139000046, -73.99746883299997)",3.437846038525506
7503,"(40.7554139, -73.979485318)",3.437846038525506
7504,"(40.818541818, -73.956361512)",3.437846038525506
7505,"(40.77788231200003, -73.95174483199997)",3.437846038525506
7506,"(40.79319545000004, -73.94056335899995)",3.437846038525506
7507,"(40.78964373900004, -73.94608822099997)",3.437846038525506
7508,"(40.774917552, -73.976912238)",3.437846038525506
7509,"(40.808233294, -73.966518882)",3.437846038525506
7510,"(40.723044005, -73.994910982)",3.437846038525506
7511,"(40.73388303300004, -74.00542831099993)",3.437846038525506
7512,"(40.82474684600004, -73.95434849599997)",3.437846038525506
7513,"(40.764996569, -73.961150927)",3.437846038525506
7514,"(40.747126313, -73.973619629)",3.442990553562353
7515,"(40.743102600000036, -73.97401818899993)",3.442990553562353
7516,"(40.767627555, -73.957680073)",3.442990553562353
7517,"(40.745768006, -73.97516479)",3.442990553562353
7518,"(40.74836441200006, -74.00368991899995)",3.442990553562353
7519,"(40.777868651, -73.945715023)",3.442990553562353
7520,"(40.74007215, -73.990052478)",3.442990553562353
7521,"(40.747362553, -74.004411667)",3.442990553562353
7522,"(40.771770401, -73.983032854)",3.442990553562353
7523,"(40.81751959400003, -73.96069034299995)",3.442990553562353
7524,"(40.76398734, -73.955852156)",3.442990553562353
7525,"(40.724195487, -73.981858011)",3.4481153199324184
7526,"(40.734668062, -74.004750009)",3.4481153199324184
7527,"(40.718498146, -73.987768571)",3.4481153199324184
7528,"(40.792171108, -73.97769355)",3.4481153199324184
7529,"(40.79191688600008, -73.94150347199997)",3.4481153199324184
7530,"(40.781351975, -73.98108055)",3.4481153199324184
7531,"(40.80129577500002, -73.95393475699996)",3.4481153199324184
7532,"(40.706950787, -74.013519841)",3.4481153199324184
7533,"(40.735313072, -74.004934081)",3.4481153199324184
7534,"(40.74166453300006, -73.99928331599993)",3.4481153199324184
7535,"(40.80863225, -73.953492586)",3.453220488677687
7536,"(40.815065703, -73.935948487)",3.453220488677687
7537,"(40.71127352, -73.984350402)",3.453220488677687
7538,"(40.727537281000025, -74.00096476899995)",3.453220488677687
7539,"(40.737156669, -73.984946937)",3.453220488677687
7540,"(40.73391609600003, -74.00078083799998)",3.453220488677687
7541,"(40.753664251, -73.973389651)",3.453220488677687
7542,"(40.770224684, -73.980339998)",3.453220488677687
7543,"(40.718018016, -73.989853753)",3.453220488677687
7544,"(40.751259983, -74.006729049)",3.453220488677687
7545,"(40.77737404100003, -73.94454557699999)",3.453220488677687
7546,"(40.779475117, -73.984727948)",3.453220488677687
7547,"(40.762637009, -73.974212721)",3.458306209113938
7548,"(40.72057811900004, -73.98333809899998)",3.458306209113938
7549,"(40.7380817, -73.98532923)",3.458306209113938
7550,"(40.757579005, -73.976849666)",3.458306209113938
7551,"(40.734268996000026, -73.98355117399994)",3.463372628856955
7552,"(40.758989314000075, -73.99594420599993)",3.463372628856955
7553,"(40.76797678, -73.968217831)",3.463372628856955
7554,"(40.81377514600007, -73.94005366399993)",3.463372628856955
7555,"(40.717880336000064, -73.98569081099998)",3.463372628856955
7556,"(40.716464188, -74.013052816)",3.463372628856955
7557,"(40.76409420700002, -73.99037017499995)",3.463372628856955
7558,"(40.713742108, -73.998035525)",3.463372628856955
7559,"(40.78289613600003, -73.94389461899993)",3.46841989384823
7560,"(40.75964876300003, -73.95816522899997)",3.46841989384823
7561,"(40.79999855900007, -73.95661566299998)",3.46841989384823
7562,"(40.77018976400007, -73.94764554799998)",3.46841989384823
7563,"(40.785598228, -73.982007394)",3.46841989384823
7564,"(40.736385391, -73.984936286)",3.4734481483801916
7565,"(40.719794313, -73.998525969)",3.4734481483801916
7566,"(40.79361417000007, -73.94950873199997)",3.4734481483801916
7567,"(40.713063941, -74.007226587)",3.4734481483801916
7568,"(40.80896657300008, -73.94040478099998)",3.4734481483801916
7569,"(40.787231013000046, -73.95205945299993)",3.4734481483801916
7570,"(40.792253072000044, -73.94418287399996)",3.4784575351209557
7571,"(40.805460901, -73.965765334)",3.4784575351209557
7572,"(40.760598652, -73.967290041)",3.483448195138617
7573,"(40.808183963, -73.934665513)",3.483448195138617
7574,"(40.724918694, -74.004648296)",3.4884202679250773
7575,"(40.8174971, -73.945827212)",3.4884202679250773
7576,"(40.738641895, -73.987591664)",3.4884202679250773
7577,"(40.802477811, -73.95869095)",3.4884202679250773
7578,"(40.807239306000035, -73.95703718999994)",3.4884202679250773
7579,"(40.716195573, -74.009207351)",3.4884202679250773
7580,"(40.787353607, -73.975264837)",3.4884202679250773
7581,"(40.747169919, -73.988380448)",3.4884202679250773
7582,"(40.734102428, -74.008491774)",3.4884202679250773
7583,"(40.777912981000036, -73.98208890499996)",3.4884202679250773
7584,"(40.81183816400005, -73.96111274899994)",3.4884202679250773
7585,"(40.714554354, -74.007125746)",3.4884202679250773
7586,"(40.81957709, -73.934289421)",3.4884202679250773
7587,"(40.754450432, -73.979135504)",3.4884202679250773
7588,"(40.75533244200005, -73.98526407099996)",3.493373891419453
7589,"(40.73484619900006, -73.99075688399995)",3.493373891419453
7590,"(40.780471455, -73.953833617)",3.493373891419453
7591,"(40.72173933800008, -73.98467984599995)",3.493373891419453
7592,"(40.772427148, -73.962865131)",3.493373891419453
7593,"(40.74911885500006, -73.99014135499993)",3.493373891419453
7594,"(40.815440126000055, -73.93803627199996)",3.493373891419453
7595,"(40.79063556700004, -73.94243632999998)",3.493373891419453
7596,"(40.80062081900007, -73.942286832)",3.493373891419453
7597,"(40.729101677, -74.00524752)",3.493373891419453
7598,"(40.714159278, -74.003406662)",3.493373891419453
7599,"(40.728042301, -74.002151798)",3.493373891419453
7600,"(40.733654234, -73.983995143)",3.493373891419453
7601,"(40.753251925, -73.98526814)",3.493373891419453
7602,"(40.765685865, -73.987351977)",3.493373891419453
7603,"(40.762027813, -73.999059288)",3.493373891419453
7604,"(40.765526731, -73.972099752)",3.493373891419453
7605,"(40.73856022100006, -73.99968389599996)",3.493373891419453
7606,"(40.719840310000045, -73.98754465899998)",3.493373891419453
7607,"(40.756820413, -73.972135884)",3.493373891419453
7608,"(40.71793042400003, -73.99309683899996)",3.493373891419453
7609,"(40.828596125, -73.950569828)",3.493373891419453
7610,"(40.718128245, -74.001411953)",3.493373891419453
7611,"(40.76161569900006, -73.99031638599996)",3.493373891419453
7612,"(40.71521603, -73.997292382)",3.493373891419453
7613,"(40.773608386000035, -73.95779541599995)",3.493373891419453
7614,"(40.802538302, -73.967612573)",3.493373891419453
7615,"(40.724660714, -74.003879819)",3.493373891419453
7616,"(40.743614912, -73.98378344)",3.493373891419453
7617,"(40.745238047, -74.005959745)",3.493373891419453
7618,"(40.729787231000046, -73.98681397099993)",3.493373891419453
7619,"(40.789897755, -73.974263557)",3.493373891419453
7620,"(40.746851229, -73.985724288)",3.493373891419453
7621,"(40.803298548, -73.967460498)",3.493373891419453
7622,"(40.706327798000075, -74.01288131199995)",3.493373891419453
7623,"(40.757646885, -73.963411197)",3.493373891419453
7624,"(40.749646265000074, -73.99903780799998)",3.4983092020310234
7625,"(40.748169361, -73.992685884)",3.4983092020310234
7626,"(40.75417102900008, -73.982503147)",3.4983092020310234
7627,"(40.748855343, -73.97291878)",3.4983092020310234
7628,"(40.743066174, -73.98536422)",3.4983092020310234
7629,"(40.731819084, -73.997793244)",3.4983092020310234
7630,"(40.707974575, -74.013592186)",3.4983092020310234
7631,"(40.72445459000005, -73.99122733599995)",3.4983092020310234
7632,"(40.7255638, -73.99887941)",3.4983092020310234
7633,"(40.71779864800004, -73.992660356)",3.4983092020310234
